Bus Current,Pack Current,Pack Voltage,Vehicle Velocity,Distance Driven
0.0,0.2,149.20000000000002,0.0,0.0432322733104229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.0432322733104229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.028823714703321457
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,0.04323359578847885
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.04323359578847885
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,0.04323359578847885
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,0.04323359578847885
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,0.04323359578847885
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,0.04323359578847885
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.02882503531873226
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.02882503531873226
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.02882503531873226
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.02882503531873226
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.014416474848985672
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,0.028826354071497917
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,0.04323623329401016
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,0.04323623329401016
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.04323623329401016
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.12969550490379333
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,0.36025357246398926
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,0.6916807889938354
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.0663375854492188
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.340125322341919
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
-0.2251267284154892,0.2,149.20000000000002,0.0,1.4554044008255005
-0.5262672305107117,0.30000000000000004,149.20000000000002,0.0,0.0
-0.6308733820915222,0.30000000000000004,149.20000000000002,0.0,1.4554044008255005
-0.30519959330558777,0.30000000000000004,149.20000000000002,0.0,0.0
-0.4649340808391571,0.2,149.20000000000002,0.0,1.4554044008255005
-0.38183924555778503,0.30000000000000004,149.20000000000002,0.0,0.0
-0.46461221575737,0.2,149.20000000000002,0.0,1.4554044008255005
-0.0774979516863823,0.2,149.20000000000002,0.0,0.0
-0.25627610087394714,0.2,149.20000000000002,0.0,1.4554044008255005
-0.32828447222709656,0.2,149.20000000000002,0.0,0.0
-0.37844178080558777,0.2,149.20000000000002,0.0,1.4554044008255005
-0.019115207716822624,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
-0.06036758050322533,0.30000000000000004,149.20000000000002,0.0,0.0
-0.4127919375896454,0.2,149.20000000000002,0.0,1.4554044008255005
-0.5615472197532654,0.2,149.20000000000002,0.0,0.0
-0.6276189684867859,0.2,149.20000000000002,0.0,1.4554044008255005
-0.6571053862571716,0.2,149.20000000000002,0.0,0.0
-0.027769802138209343,0.30000000000000004,149.20000000000002,0.0,1.4554044008255005
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4554044008255005
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.4409958124160767
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.412178635597229
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.412178635597229
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.412178635597229
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412178635597229
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.30000000000000004,149.20000000000002,0.0,1.412179946899414
0.0,0.30000000000000004,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
0.0,0.2,149.20000000000002,0.0,1.412179946899414
0.0,0.2,149.20000000000002,0.0,0.0
